example_vamb_bin_24	example_contig_44862
example_vamb_bin_27820	example_contig_72702
example_vamb_bin_27835	example_contig_42732
example_vamb_bin_27904	example_contig_72699
example_vamb_bin_27919	example_contig_59918
example_vamb_bin_28115	example_contig_68521
example_vamb_bin_28196	example_contig_64381
example_vamb_bin_28316	example_contig_33773
example_vamb_bin_28345	example_contig_16444
example_vamb_bin_28345	example_contig_21211
example_vamb_bin_28345	example_contig_63434
example_vamb_bin_28360	example_contig_823
example_vamb_bin_28451	example_contig_8986
example_vamb_bin_28453	example_contig_69048
example_vamb_bin_28455	example_contig_80649
example_vamb_bin_28455	example_contig_65701
example_vamb_bin_28455	example_contig_34964
example_vamb_bin_28552	example_contig_56455
example_vamb_bin_28566	example_contig_11492
example_vamb_bin_28580	example_contig_18762
example_vamb_bin_28612	example_contig_12567
example_vamb_bin_28612	example_contig_75707
example_vamb_bin_28614	example_contig_668
example_vamb_bin_28614	example_contig_29719
example_vamb_bin_28682	example_contig_67842
example_vamb_bin_28682	example_contig_14136
example_vamb_bin_28682	example_contig_22924
example_vamb_bin_28692	example_contig_33758
example_vamb_bin_28697	example_contig_33317
example_vamb_bin_28772	example_contig_41429
example_vamb_bin_28804	example_contig_49581
example_vamb_bin_28838	example_contig_70672
example_vamb_bin_28870	example_contig_64109
example_vamb_bin_28900	example_contig_61864
example_vamb_bin_28900	example_contig_63193
example_vamb_bin_28900	example_contig_49011
example_vamb_bin_28908	example_contig_21483
example_vamb_bin_28960	example_contig_2656
example_vamb_bin_28963	example_contig_64387
example_vamb_bin_28977	example_contig_17793
example_vamb_bin_29010	example_contig_9871
example_vamb_bin_29043	example_contig_20018
example_vamb_bin_29082	example_contig_10972
example_vamb_bin_29162	example_contig_79337
example_vamb_bin_29216	example_contig_49172
example_vamb_bin_29276	example_contig_67145
example_vamb_bin_29329	example_contig_50517
example_vamb_bin_29415	example_contig_67313
example_vamb_bin_29611	example_contig_58656
example_vamb_bin_29622	example_contig_72382
example_vamb_bin_29675	example_contig_27178
example_vamb_bin_29714	example_contig_71590
example_vamb_bin_29714	example_contig_70878
example_vamb_bin_29718	example_contig_3986
example_vamb_bin_29756	example_contig_34465
example_vamb_bin_29762	example_contig_65825
example_vamb_bin_29808	example_contig_42928
example_vamb_bin_29829	example_contig_65350
example_vamb_bin_29851	example_contig_33980
example_vamb_bin_29918	example_contig_62334
example_vamb_bin_29943	example_contig_38442
example_vamb_bin_29944	example_contig_11305
example_vamb_bin_29947	example_contig_35910
example_vamb_bin_29966	example_contig_7646
example_vamb_bin_30028	example_contig_78735
example_vamb_bin_30120	example_contig_36304
example_vamb_bin_30212	example_contig_22080
example_vamb_bin_30227	example_contig_94
example_vamb_bin_30245	example_contig_47624
example_vamb_bin_30329	example_contig_48536
example_vamb_bin_30371	example_contig_73072
example_vamb_bin_30374	example_contig_42784
example_vamb_bin_30573	example_contig_41486
example_vamb_bin_30586	example_contig_19031
example_vamb_bin_30628	example_contig_10261
example_vamb_bin_30628	example_contig_12372
example_vamb_bin_30630	example_contig_9960
example_vamb_bin_30648	example_contig_18496
example_vamb_bin_30674	example_contig_734
example_vamb_bin_30721	example_contig_41648
example_vamb_bin_30790	example_contig_5040
example_vamb_bin_30878	example_contig_12135
example_vamb_bin_30944	example_contig_2883
example_vamb_bin_31046	example_contig_19439
example_vamb_bin_31090	example_contig_17683
example_vamb_bin_31149	example_contig_12205
example_vamb_bin_31203	example_contig_62559
example_vamb_bin_31203	example_contig_75318
example_vamb_bin_31220	example_contig_47224
example_vamb_bin_31257	example_contig_41098
example_vamb_bin_31260	example_contig_63280
example_vamb_bin_31260	example_contig_22191
example_vamb_bin_31274	example_contig_60777
example_vamb_bin_31274	example_contig_54673
example_vamb_bin_31274	example_contig_56846
example_vamb_bin_31274	example_contig_76937
example_vamb_bin_31274	example_contig_67860
example_vamb_bin_31274	example_contig_72189
example_vamb_bin_31282	example_contig_36750
example_vamb_bin_31282	example_contig_60790
example_vamb_bin_31317	example_contig_436
example_vamb_bin_31349	example_contig_80590
example_vamb_bin_31367	example_contig_78517
example_vamb_bin_31385	example_contig_38573
example_vamb_bin_31399	example_contig_7018
example_vamb_bin_31438	example_contig_37349
example_vamb_bin_31471	example_contig_22773
example_vamb_bin_31505	example_contig_77927
example_vamb_bin_31614	example_contig_50051
example_vamb_bin_31614	example_contig_24553
example_vamb_bin_31636	example_contig_51949
example_vamb_bin_31646	example_contig_57969
example_vamb_bin_31759	example_contig_5815
example_vamb_bin_31759	example_contig_50763
example_vamb_bin_31830	example_contig_58736
example_vamb_bin_31888	example_contig_49621
example_vamb_bin_31910	example_contig_52321
example_vamb_bin_31931	example_contig_21107
example_vamb_bin_31931	example_contig_31760
example_vamb_bin_31931	example_contig_6664
example_vamb_bin_31931	example_contig_57705
example_vamb_bin_31931	example_contig_38566
example_vamb_bin_31954	example_contig_70201
example_vamb_bin_31965	example_contig_34593
example_vamb_bin_32047	example_contig_78665
example_vamb_bin_32100	example_contig_42786
example_vamb_bin_32227	example_contig_76247
example_vamb_bin_32230	example_contig_20631
example_vamb_bin_32273	example_contig_13263
example_vamb_bin_32274	example_contig_80262
example_vamb_bin_32370	example_contig_21016
example_vamb_bin_32370	example_contig_11450
example_vamb_bin_32401	example_contig_63510
example_vamb_bin_32431	example_contig_3406
example_vamb_bin_32464	example_contig_34877
example_vamb_bin_32519	example_contig_28548
example_vamb_bin_32530	example_contig_61044
example_vamb_bin_32578	example_contig_51924
example_vamb_bin_32597	example_contig_32145
example_vamb_bin_32599	example_contig_68151
example_vamb_bin_32621	example_contig_26196
example_vamb_bin_32632	example_contig_60964
example_vamb_bin_32669	example_contig_63590
example_vamb_bin_32741	example_contig_63233
example_vamb_bin_32794	example_contig_55086
example_vamb_bin_32926	example_contig_72613
example_vamb_bin_32927	example_contig_35099
example_vamb_bin_32945	example_contig_16099
example_vamb_bin_32977	example_contig_47016
example_vamb_bin_32998	example_contig_36295
example_vamb_bin_33021	example_contig_60973
example_vamb_bin_33027	example_contig_8171
example_vamb_bin_33028	example_contig_18291
example_vamb_bin_33152	example_contig_32902
example_vamb_bin_33161	example_contig_14006
example_vamb_bin_33161	example_contig_5947
example_vamb_bin_33242	example_contig_60411
example_vamb_bin_33265	example_contig_69303
example_vamb_bin_33320	example_contig_38661
example_vamb_bin_33350	example_contig_74288
example_vamb_bin_33356	example_contig_33856
example_vamb_bin_33364	example_contig_15152
example_vamb_bin_33382	example_contig_67570
example_vamb_bin_33450	example_contig_24165
example_vamb_bin_33450	example_contig_20015
example_vamb_bin_33450	example_contig_39636
example_vamb_bin_33450	example_contig_23973
example_vamb_bin_33456	example_contig_1413
example_vamb_bin_33539	example_contig_22517
example_vamb_bin_33561	example_contig_53767
example_vamb_bin_33561	example_contig_49667
example_vamb_bin_33561	example_contig_73732
example_vamb_bin_33565	example_contig_21406
example_vamb_bin_33567	example_contig_31767
example_vamb_bin_33575	example_contig_54427
example_vamb_bin_33612	example_contig_56115
example_vamb_bin_33619	example_contig_11629
example_vamb_bin_33665	example_contig_57922
example_vamb_bin_33677	example_contig_2278
example_vamb_bin_33769	example_contig_57008
example_vamb_bin_33795	example_contig_21424
example_vamb_bin_33797	example_contig_43897
example_vamb_bin_33859	example_contig_33371
example_vamb_bin_33876	example_contig_72828
example_vamb_bin_33908	example_contig_2636
example_vamb_bin_33929	example_contig_38896
example_vamb_bin_33932	example_contig_14084
example_vamb_bin_33985	example_contig_77917
example_vamb_bin_33992	example_contig_33840
example_vamb_bin_33992	example_contig_77747
example_vamb_bin_33998	example_contig_14230
example_vamb_bin_33999	example_contig_57859
example_vamb_bin_34022	example_contig_77112
example_vamb_bin_34025	example_contig_59933
example_vamb_bin_34025	example_contig_20109
example_vamb_bin_34025	example_contig_1209
example_vamb_bin_34025	example_contig_19614
example_vamb_bin_34025	example_contig_1840
example_vamb_bin_34025	example_contig_424
example_vamb_bin_34143	example_contig_57153
example_vamb_bin_34164	example_contig_53478
example_vamb_bin_34209	example_contig_3705
example_vamb_bin_34253	example_contig_67773
example_vamb_bin_34259	example_contig_2813
example_vamb_bin_34310	example_contig_19316
example_vamb_bin_34315	example_contig_11210
example_vamb_bin_34375	example_contig_48544
example_vamb_bin_34402	example_contig_23525
example_vamb_bin_34402	example_contig_34502
example_vamb_bin_34415	example_contig_71811
example_vamb_bin_34539	example_contig_32054
example_vamb_bin_34541	example_contig_17512
example_vamb_bin_34551	example_contig_13217
example_vamb_bin_34577	example_contig_49574
example_vamb_bin_34577	example_contig_38062
example_vamb_bin_34603	example_contig_32966
example_vamb_bin_34612	example_contig_69529
example_vamb_bin_34659	example_contig_25089
example_vamb_bin_34659	example_contig_9015
example_vamb_bin_34670	example_contig_76978
example_vamb_bin_34670	example_contig_3727
example_vamb_bin_34724	example_contig_54318
example_vamb_bin_34762	example_contig_11713
example_vamb_bin_34867	example_contig_16984
example_vamb_bin_34898	example_contig_27558
example_vamb_bin_34902	example_contig_43094
example_vamb_bin_35037	example_contig_3527
example_vamb_bin_35039	example_contig_31577
example_vamb_bin_35080	example_contig_57
example_vamb_bin_35094	example_contig_31451
example_vamb_bin_35131	example_contig_55799
example_vamb_bin_35140	example_contig_48380
example_vamb_bin_35160	example_contig_68360
example_vamb_bin_35172	example_contig_13472
example_vamb_bin_35201	example_contig_45534
example_vamb_bin_35240	example_contig_16206
example_vamb_bin_35279	example_contig_64775
example_vamb_bin_35347	example_contig_42675
example_vamb_bin_35358	example_contig_28260
example_vamb_bin_35384	example_contig_25515
example_vamb_bin_35406	example_contig_43156
example_vamb_bin_35425	example_contig_32589
example_vamb_bin_35539	example_contig_64798
example_vamb_bin_35539	example_contig_7724
example_vamb_bin_35606	example_contig_55516
example_vamb_bin_35617	example_contig_11088
example_vamb_bin_35654	example_contig_10355
example_vamb_bin_35691	example_contig_23744
example_vamb_bin_35748	example_contig_22646
example_vamb_bin_35751	example_contig_69462
example_vamb_bin_35798	example_contig_19434
example_vamb_bin_35843	example_contig_30324
example_vamb_bin_35851	example_contig_6673
example_vamb_bin_35913	example_contig_46195
example_vamb_bin_35913	example_contig_58861
example_vamb_bin_35917	example_contig_45416
example_vamb_bin_35943	example_contig_9396
example_vamb_bin_35981	example_contig_71179
example_vamb_bin_35984	example_contig_41533
example_vamb_bin_36001	example_contig_9229
example_vamb_bin_36071	example_contig_80482
example_vamb_bin_36093	example_contig_52418
example_vamb_bin_36096	example_contig_14002
example_vamb_bin_36141	example_contig_7475
example_vamb_bin_36169	example_contig_80534
example_vamb_bin_36308	example_contig_57798
example_vamb_bin_36347	example_contig_22823
example_vamb_bin_36347	example_contig_12635
example_vamb_bin_36347	example_contig_37889
example_vamb_bin_36386	example_contig_59801
example_vamb_bin_36396	example_contig_74989
example_vamb_bin_36396	example_contig_76824
example_vamb_bin_36396	example_contig_71746
example_vamb_bin_36416	example_contig_3944
example_vamb_bin_36563	example_contig_62582
example_vamb_bin_36570	example_contig_68250
example_vamb_bin_36579	example_contig_31223
example_vamb_bin_36640	example_contig_54528
example_vamb_bin_36700	example_contig_31234
example_vamb_bin_36759	example_contig_63024
example_vamb_bin_36793	example_contig_24692
example_vamb_bin_36799	example_contig_62985
example_vamb_bin_36849	example_contig_6929
example_vamb_bin_36903	example_contig_47416
example_vamb_bin_36918	example_contig_28795
example_vamb_bin_36992	example_contig_42057
example_vamb_bin_37078	example_contig_37844
example_vamb_bin_37080	example_contig_24930
example_vamb_bin_37090	example_contig_20482
example_vamb_bin_37152	example_contig_45475
example_vamb_bin_37213	example_contig_64022
example_vamb_bin_37287	example_contig_43888
example_vamb_bin_37298	example_contig_46995
example_vamb_bin_37298	example_contig_18282
example_vamb_bin_37333	example_contig_10944
example_vamb_bin_37333	example_contig_58769
example_vamb_bin_37333	example_contig_54469
example_vamb_bin_37416	example_contig_80117
example_vamb_bin_37416	example_contig_14111
example_vamb_bin_37452	example_contig_60276
example_vamb_bin_37466	example_contig_4562
example_vamb_bin_37467	example_contig_34307
example_vamb_bin_37469	example_contig_45635
example_vamb_bin_37519	example_contig_19155
example_vamb_bin_37571	example_contig_26926
example_vamb_bin_37599	example_contig_11640
example_vamb_bin_37604	example_contig_45557
example_vamb_bin_37641	example_contig_59989
example_vamb_bin_37747	example_contig_46858
example_vamb_bin_37801	example_contig_59613
example_vamb_bin_37882	example_contig_66647
example_vamb_bin_37888	example_contig_46354
example_vamb_bin_37920	example_contig_35889
example_vamb_bin_37973	example_contig_35328
example_vamb_bin_37990	example_contig_20608
example_vamb_bin_38162	example_contig_36070
example_vamb_bin_38170	example_contig_30187
example_vamb_bin_38186	example_contig_59180
example_vamb_bin_38210	example_contig_10224
example_vamb_bin_38215	example_contig_34433
example_vamb_bin_38215	example_contig_6802
example_vamb_bin_38215	example_contig_69850
example_vamb_bin_38219	example_contig_38108
example_vamb_bin_38389	example_contig_37820
example_vamb_bin_38492	example_contig_71107
example_vamb_bin_38541	example_contig_63406
example_vamb_bin_38551	example_contig_80052
example_vamb_bin_38553	example_contig_12592
example_vamb_bin_38626	example_contig_1908
example_vamb_bin_38726	example_contig_74015
example_vamb_bin_38726	example_contig_44257
example_vamb_bin_38726	example_contig_79975
example_vamb_bin_38792	example_contig_26561
example_vamb_bin_38846	example_contig_28181
example_vamb_bin_38880	example_contig_69763
example_vamb_bin_38890	example_contig_80102
example_vamb_bin_38976	example_contig_58852
example_vamb_bin_38991	example_contig_17079
example_vamb_bin_39028	example_contig_76826
example_vamb_bin_39034	example_contig_44664
example_vamb_bin_39079	example_contig_26466
example_vamb_bin_39121	example_contig_19842
example_vamb_bin_39126	example_contig_36719
example_vamb_bin_39205	example_contig_12083
example_vamb_bin_39207	example_contig_53764
example_vamb_bin_39244	example_contig_63530
example_vamb_bin_39250	example_contig_69131
example_vamb_bin_39252	example_contig_15338
example_vamb_bin_39269	example_contig_65766
example_vamb_bin_39295	example_contig_76055
example_vamb_bin_39445	example_contig_53610
example_vamb_bin_39482	example_contig_2211
example_vamb_bin_39518	example_contig_49703
example_vamb_bin_39523	example_contig_2264
example_vamb_bin_39529	example_contig_50410
example_vamb_bin_39538	example_contig_36472
example_vamb_bin_39670	example_contig_26420
example_vamb_bin_39691	example_contig_59354
example_vamb_bin_39710	example_contig_11448
example_vamb_bin_39769	example_contig_42960
example_vamb_bin_39772	example_contig_71156
example_vamb_bin_39864	example_contig_51328
example_vamb_bin_40021	example_contig_58010
example_vamb_bin_40021	example_contig_70412
example_vamb_bin_40040	example_contig_13496
example_vamb_bin_40105	example_contig_69836
example_vamb_bin_40133	example_contig_75442
example_vamb_bin_40201	example_contig_2593
example_vamb_bin_40204	example_contig_52376
example_vamb_bin_40233	example_contig_56657
example_vamb_bin_40301	example_contig_49075
example_vamb_bin_40363	example_contig_47317
example_vamb_bin_40365	example_contig_79791
example_vamb_bin_40423	example_contig_66439
example_vamb_bin_40428	example_contig_72990
example_vamb_bin_40444	example_contig_9061
example_vamb_bin_40516	example_contig_11221
example_vamb_bin_40516	example_contig_58193
example_vamb_bin_40614	example_contig_15755
example_vamb_bin_40651	example_contig_9839
example_vamb_bin_40651	example_contig_76385
example_vamb_bin_40651	example_contig_79750
example_vamb_bin_40685	example_contig_33864
example_vamb_bin_40770	example_contig_29845
example_vamb_bin_40777	example_contig_76667
example_vamb_bin_40969	example_contig_50819
example_vamb_bin_40980	example_contig_44768
example_vamb_bin_41007	example_contig_43378
example_vamb_bin_41008	example_contig_36013
example_vamb_bin_41080	example_contig_66560
example_vamb_bin_41146	example_contig_56658
example_vamb_bin_41155	example_contig_52715
example_vamb_bin_41272	example_contig_59495
example_vamb_bin_41335	example_contig_25058
example_vamb_bin_41370	example_contig_15353
example_vamb_bin_41395	example_contig_46553
example_vamb_bin_41406	example_contig_79230
example_vamb_bin_41516	example_contig_45162
example_vamb_bin_41525	example_contig_73654
example_vamb_bin_41543	example_contig_73429
example_vamb_bin_41548	example_contig_14491
example_vamb_bin_41553	example_contig_49462
example_vamb_bin_41575	example_contig_40067
example_vamb_bin_41580	example_contig_43098
example_vamb_bin_41635	example_contig_74199
example_vamb_bin_41670	example_contig_34746
example_vamb_bin_41705	example_contig_47411
example_vamb_bin_41759	example_contig_73367
example_vamb_bin_41776	example_contig_63932
example_vamb_bin_41826	example_contig_64379
example_vamb_bin_41849	example_contig_16638
example_vamb_bin_41877	example_contig_75385
example_vamb_bin_41907	example_contig_42
example_vamb_bin_41984	example_contig_26179
example_vamb_bin_42017	example_contig_81
example_vamb_bin_42052	example_contig_63108
example_vamb_bin_42075	example_contig_41675
example_vamb_bin_42083	example_contig_17130
example_vamb_bin_42087	example_contig_53128
example_vamb_bin_42096	example_contig_68522
example_vamb_bin_42096	example_contig_4772
example_vamb_bin_42127	example_contig_7589
example_vamb_bin_42159	example_contig_16643
example_vamb_bin_42193	example_contig_15305
example_vamb_bin_42221	example_contig_53718
example_vamb_bin_42238	example_contig_42608
example_vamb_bin_42242	example_contig_22296
example_vamb_bin_42261	example_contig_45215
example_vamb_bin_42267	example_contig_45742
example_vamb_bin_42321	example_contig_67271
example_vamb_bin_42376	example_contig_56277
example_vamb_bin_42432	example_contig_8379
example_vamb_bin_42466	example_contig_67419
example_vamb_bin_42482	example_contig_74341
example_vamb_bin_42543	example_contig_71511
example_vamb_bin_42543	example_contig_32786
example_vamb_bin_42606	example_contig_79432
example_vamb_bin_42621	example_contig_52996
example_vamb_bin_42628	example_contig_65229
example_vamb_bin_42681	example_contig_64804
example_vamb_bin_42683	example_contig_1861
example_vamb_bin_42742	example_contig_35257
example_vamb_bin_42826	example_contig_52531
example_vamb_bin_42826	example_contig_3746
example_vamb_bin_42876	example_contig_50611
example_vamb_bin_42877	example_contig_27748
example_vamb_bin_42891	example_contig_55149
example_vamb_bin_42918	example_contig_1788
example_vamb_bin_42965	example_contig_5142
example_vamb_bin_42973	example_contig_56162
example_vamb_bin_42990	example_contig_72098
example_vamb_bin_43020	example_contig_30507
example_vamb_bin_43024	example_contig_52669
example_vamb_bin_43039	example_contig_79107
example_vamb_bin_43125	example_contig_77691
example_vamb_bin_43136	example_contig_51341
example_vamb_bin_43168	example_contig_17697
example_vamb_bin_43211	example_contig_33217
example_vamb_bin_43244	example_contig_5135
example_vamb_bin_43279	example_contig_64925
example_vamb_bin_43312	example_contig_73569
example_vamb_bin_43386	example_contig_34263
example_vamb_bin_43386	example_contig_70152
example_vamb_bin_43386	example_contig_22090
example_vamb_bin_43478	example_contig_3743
example_vamb_bin_43490	example_contig_31587
example_vamb_bin_43496	example_contig_42560
example_vamb_bin_43496	example_contig_11175
example_vamb_bin_43496	example_contig_72899
example_vamb_bin_43514	example_contig_24358
example_vamb_bin_43712	example_contig_25846
example_vamb_bin_43712	example_contig_26655
example_vamb_bin_43827	example_contig_32788
example_vamb_bin_43827	example_contig_3440
example_vamb_bin_43827	example_contig_66111
example_vamb_bin_43967	example_contig_15642
example_vamb_bin_44030	example_contig_53057
example_vamb_bin_44030	example_contig_51578
example_vamb_bin_44062	example_contig_58264
example_vamb_bin_44070	example_contig_48173
example_vamb_bin_44070	example_contig_41233
example_vamb_bin_44106	example_contig_33358
example_vamb_bin_44113	example_contig_45228
example_vamb_bin_44169	example_contig_5958
example_vamb_bin_44412	example_contig_23539
example_vamb_bin_44467	example_contig_73694
example_vamb_bin_44553	example_contig_33186
example_vamb_bin_44603	example_contig_71717
example_vamb_bin_44624	example_contig_9981
example_vamb_bin_44636	example_contig_67721
example_vamb_bin_44679	example_contig_46240
example_vamb_bin_44761	example_contig_7900
example_vamb_bin_44790	example_contig_7991
example_vamb_bin_44802	example_contig_21439
example_vamb_bin_44877	example_contig_64455
example_vamb_bin_44943	example_contig_14980
example_vamb_bin_44963	example_contig_34657
example_vamb_bin_45019	example_contig_63706
example_vamb_bin_45123	example_contig_54098
example_vamb_bin_45151	example_contig_74925
example_vamb_bin_45223	example_contig_45160
example_vamb_bin_45247	example_contig_73491
example_vamb_bin_45258	example_contig_10484
example_vamb_bin_45383	example_contig_70291
example_vamb_bin_45450	example_contig_19524
example_vamb_bin_45458	example_contig_3947
example_vamb_bin_45484	example_contig_26496
example_vamb_bin_45534	example_contig_47248
example_vamb_bin_45578	example_contig_45499
example_vamb_bin_45602	example_contig_3329
example_vamb_bin_45647	example_contig_33311
example_vamb_bin_45666	example_contig_31369
example_vamb_bin_45702	example_contig_36344
example_vamb_bin_45798	example_contig_51258
example_vamb_bin_45889	example_contig_46138
example_vamb_bin_45953	example_contig_26096
example_vamb_bin_45953	example_contig_35276
example_vamb_bin_46045	example_contig_48834
example_vamb_bin_46049	example_contig_66670
example_vamb_bin_46062	example_contig_45897
example_vamb_bin_46073	example_contig_23057
example_vamb_bin_46119	example_contig_63253
example_vamb_bin_46162	example_contig_4389
example_vamb_bin_46210	example_contig_2030
example_vamb_bin_46210	example_contig_80355
example_vamb_bin_46215	example_contig_58942
example_vamb_bin_46247	example_contig_18099
example_vamb_bin_46306	example_contig_78417
example_vamb_bin_46318	example_contig_38113
example_vamb_bin_46419	example_contig_33740
example_vamb_bin_46515	example_contig_51272
example_vamb_bin_46553	example_contig_6144
example_vamb_bin_46582	example_contig_37743
example_vamb_bin_46616	example_contig_43849
example_vamb_bin_46669	example_contig_77044
example_vamb_bin_46685	example_contig_80693
example_vamb_bin_46709	example_contig_78454
example_vamb_bin_46728	example_contig_8820
example_vamb_bin_46732	example_contig_20773
example_vamb_bin_46781	example_contig_57588
example_vamb_bin_46990	example_contig_44286
example_vamb_bin_47165	example_contig_683
example_vamb_bin_47280	example_contig_61581
example_vamb_bin_47295	example_contig_49752
example_vamb_bin_47367	example_contig_45328
example_vamb_bin_47396	example_contig_32672
example_vamb_bin_47408	example_contig_77708
example_vamb_bin_47435	example_contig_59498
example_vamb_bin_47461	example_contig_41900
example_vamb_bin_47613	example_contig_56900
example_vamb_bin_47629	example_contig_4179
example_vamb_bin_47640	example_contig_69885
example_vamb_bin_47812	example_contig_66762
example_vamb_bin_47822	example_contig_73404
example_vamb_bin_47822	example_contig_18227
example_vamb_bin_47827	example_contig_80191
example_vamb_bin_47850	example_contig_71432
example_vamb_bin_48004	example_contig_42247
example_vamb_bin_48074	example_contig_22354
example_vamb_bin_48098	example_contig_41452
example_vamb_bin_48100	example_contig_32782
example_vamb_bin_48120	example_contig_3320
example_vamb_bin_48163	example_contig_65651
example_vamb_bin_48173	example_contig_3591
example_vamb_bin_48270	example_contig_33771
example_vamb_bin_48289	example_contig_42884
example_vamb_bin_48329	example_contig_65242
example_vamb_bin_48383	example_contig_45643
example_vamb_bin_48522	example_contig_58366
example_vamb_bin_48561	example_contig_57046
example_vamb_bin_48575	example_contig_52248
example_vamb_bin_48610	example_contig_38131
example_vamb_bin_48752	example_contig_23874
example_vamb_bin_48807	example_contig_55017
example_vamb_bin_48820	example_contig_33159
example_vamb_bin_48839	example_contig_62272
example_vamb_bin_48875	example_contig_47726
example_vamb_bin_48875	example_contig_6532
example_vamb_bin_48879	example_contig_63290
example_vamb_bin_48945	example_contig_50450
example_vamb_bin_48949	example_contig_65427
example_vamb_bin_48958	example_contig_31609
example_vamb_bin_48960	example_contig_56075
example_vamb_bin_49051	example_contig_73851
example_vamb_bin_49135	example_contig_67081
example_vamb_bin_49139	example_contig_14762
example_vamb_bin_49212	example_contig_20814
example_vamb_bin_49250	example_contig_46650
example_vamb_bin_49322	example_contig_77872
example_vamb_bin_49336	example_contig_14110
example_vamb_bin_49391	example_contig_35882
example_vamb_bin_49402	example_contig_67457
example_vamb_bin_49454	example_contig_66039
example_vamb_bin_49536	example_contig_32387
example_vamb_bin_49614	example_contig_16030
example_vamb_bin_49615	example_contig_78555
example_vamb_bin_49642	example_contig_67948
example_vamb_bin_49684	example_contig_13537
example_vamb_bin_49743	example_contig_74124
example_vamb_bin_49787	example_contig_33492
example_vamb_bin_49802	example_contig_35303
example_vamb_bin_49898	example_contig_32775
example_vamb_bin_50002	example_contig_32333
example_vamb_bin_50037	example_contig_986
example_vamb_bin_50094	example_contig_33488
example_vamb_bin_50096	example_contig_55640
example_vamb_bin_50145	example_contig_14554
example_vamb_bin_50293	example_contig_16343
example_vamb_bin_50316	example_contig_76431
example_vamb_bin_50343	example_contig_21919
example_vamb_bin_50358	example_contig_10434
example_vamb_bin_50366	example_contig_40054
example_vamb_bin_50373	example_contig_67440
example_vamb_bin_50435	example_contig_39592
example_vamb_bin_50450	example_contig_50804
example_vamb_bin_50479	example_contig_74857
example_vamb_bin_50604	example_contig_46027
example_vamb_bin_50686	example_contig_42634
example_vamb_bin_50712	example_contig_76488
example_vamb_bin_50724	example_contig_6635
example_vamb_bin_50724	example_contig_27621
example_vamb_bin_50788	example_contig_16164
example_vamb_bin_50799	example_contig_40879
example_vamb_bin_50866	example_contig_41148
example_vamb_bin_50873	example_contig_65480
example_vamb_bin_50873	example_contig_16122
example_vamb_bin_50873	example_contig_11793
example_vamb_bin_50892	example_contig_50696
example_vamb_bin_50980	example_contig_11615
example_vamb_bin_51006	example_contig_52763
example_vamb_bin_51039	example_contig_77147
example_vamb_bin_51116	example_contig_18283
example_vamb_bin_51196	example_contig_50105
example_vamb_bin_51255	example_contig_24723
example_vamb_bin_51289	example_contig_42601
example_vamb_bin_51316	example_contig_26328
example_vamb_bin_51316	example_contig_57625
example_vamb_bin_51344	example_contig_31507
example_vamb_bin_51364	example_contig_4286
example_vamb_bin_51378	example_contig_40330
example_vamb_bin_51405	example_contig_16540
example_vamb_bin_51415	example_contig_72726
example_vamb_bin_51419	example_contig_78637
example_vamb_bin_51445	example_contig_47432
example_vamb_bin_51517	example_contig_78079
example_vamb_bin_51524	example_contig_62250
example_vamb_bin_51548	example_contig_52841
example_vamb_bin_51566	example_contig_34707
example_vamb_bin_51570	example_contig_76235
example_vamb_bin_51593	example_contig_38771
example_vamb_bin_51594	example_contig_66798
example_vamb_bin_51597	example_contig_52037
example_vamb_bin_51619	example_contig_51806
example_vamb_bin_51667	example_contig_30341
example_vamb_bin_51713	example_contig_54250
example_vamb_bin_51714	example_contig_29379
example_vamb_bin_51833	example_contig_48383
example_vamb_bin_51835	example_contig_53583
example_vamb_bin_51835	example_contig_80254
example_vamb_bin_51835	example_contig_68308
example_vamb_bin_51835	example_contig_65343
example_vamb_bin_51860	example_contig_31938
example_vamb_bin_51881	example_contig_39764
example_vamb_bin_51891	example_contig_19469
example_vamb_bin_51915	example_contig_3606
example_vamb_bin_51949	example_contig_36953
example_vamb_bin_51985	example_contig_65086
example_vamb_bin_52047	example_contig_12809
example_vamb_bin_52072	example_contig_61937
example_vamb_bin_52093	example_contig_24653
example_vamb_bin_52114	example_contig_19492
example_vamb_bin_52164	example_contig_22113
example_vamb_bin_52255	example_contig_43596
example_vamb_bin_52317	example_contig_45751
example_vamb_bin_52356	example_contig_45755
example_vamb_bin_52476	example_contig_46591
example_vamb_bin_52504	example_contig_67785
example_vamb_bin_52543	example_contig_18557
example_vamb_bin_52550	example_contig_61270
example_vamb_bin_52620	example_contig_5116
example_vamb_bin_52648	example_contig_76303
example_vamb_bin_52653	example_contig_76079
example_vamb_bin_52700	example_contig_73651
example_vamb_bin_52718	example_contig_72104
example_vamb_bin_52791	example_contig_38855
example_vamb_bin_52792	example_contig_58857
example_vamb_bin_52864	example_contig_76190
example_vamb_bin_52878	example_contig_24853
example_vamb_bin_52889	example_contig_997
example_vamb_bin_52948	example_contig_27553
example_vamb_bin_52961	example_contig_46200
example_vamb_bin_53069	example_contig_49835
example_vamb_bin_53078	example_contig_3303
example_vamb_bin_53121	example_contig_59793
example_vamb_bin_53121	example_contig_65860
example_vamb_bin_53121	example_contig_11553
example_vamb_bin_53159	example_contig_38342
example_vamb_bin_53188	example_contig_78899
example_vamb_bin_53288	example_contig_1568
example_vamb_bin_53410	example_contig_74529
